X,Y,OBJECTID,Year,SiteYearID,SiteID,SampleDate,Dry_rating,DensTtl,Dens_A1,Dens_A2,Dens_S1,Dens_S2,Sp_Sthd,Sp_SthdRT,Sp_Coho,Sp_Cst_Sculp,Sp_Prk_Sculp,Sp_Rif_Sculp,Sp_Sa_Suck,Sp_Ca_Rch,Sp_Stick,Sp_Lamp,Sp_Dace,Sp_Bl_Gill,Sp_HCH,Sp_T_goby,Sp_A_goby,Sp_YF_goby,Sp_MQF,SP_BayPF,Sp_Stag_Scul,Sp_Str_Flo,Sp_Tp_Smlt,Sp_Shin_SP,Sp_Pac_Herr,Sp_Gi_Sal,Sp_Ywl_Fg,Sp_Rd_Fg,Sp_Bl_Fg,Sp_Ca_Nwt,Sp_Rgh_Nwt,Sp_NWT,Sp_Sln_Sal,Sp_Ws_Turt,Sp_Brwn_Trt,Sp_Pike_Minw,Sp_Gld_Shin,Sp_Grn_SF,Sp_LM_Bass,Sp_Gld_Fish,Sp_Stp_Mull,SiteSort,Watershed,YearLabel,GlobalID,Sp_Dwarf_SP,Sp_CbznScp,LJ_Mudsucker,DiamondTurbot,CalHalibut
-122.076741114,37.087103074,1809,2016,2016-SLR-newl-16,SLR-newl-16,2016/09/09 00:00:00+00,1,5.6,5,0.7,1.3,4.3,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,SLR,2016,{449D2442-3C44-429A-AECF-8DA6B248023E},,,,,
-122.125304156,37.1256215980001,1810,2016,2016-SLR-bldr-17a,SLR-bldr-17a,2016/09/01 00:00:00+00,1,35.9,21.8,14.3,18.8,17.1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,2016,{6530EE95-CCCD-4C22-A9AE-261EBB3BC6A0},,,,,
-122.146532709,37.1388204100001,1811,2016,2016-SLR-bldr-17b,SLR-bldr-17b,2016/09/01 00:00:00+00,1,47.3,41,6.1,40.1,7.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,SLR,2016,{3A03392E-E97E-41FF-869A-A3E30EB9213B},,,,,
-122.099639806,37.136301867,1812,2016,2016-SLR-bear-18a,SLR-bear-18a,2016/08/26 00:00:00+00,1,11.2,10.2,1.7,9,2.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,2016,{38E80D00-1543-4E7D-8C92-FB7F52DFD68F},,,,,
-122.017280888,36.9945676500001,1813,2016,2016-SLR-carb-20a,SLR-carb-20a,2016/08/29 00:00:00+00,1,2,0.8,1.3,0.4,1.6,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,SLR,2016,{B6417CA4-A446-496D-ADC2-2AF13649E18E},,,,,
-121.986101342,37.0349424570001,1814,2016,2016-SLR-bran-21b,SLR-bran-21b,2016/08/29 00:00:00+00,1,35.6,28.7,6.9,28.2,7.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,SLR,2016,{97E117C5-57A1-4BF3-8E29-1585DD1C413F},,,,,
-121.979329789,37.0516421770001,1815,2016,2016-SLR-bran-21c,SLR-bran-21c,2016/08/29 00:00:00+00,1,18.8,12.8,6.1,12.7,6.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,SLR,2016,{9AC8A991-8793-4596-AD36-3FE3B802C454},,,,,
-121.955335956,36.986419529,1816,2016,2016-SOQ-main-1,SOQ-main-1,2016/09/15 00:00:00+00,1,0.3,0.3,0,0,0.3,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SOQ,2016,{08FDA8F9-898D-4C07-994D-621B46FF311B},,,,,
-121.954292624,36.9994145530001,1817,2016,2016-SOQ-main-4,SOQ-main-4,2016/09/15 00:00:00+00,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SOQ,2016,{008E1989-E85C-4A33-A915-1CC79B93FF17},,,,,
-121.941414443,37.032375244,1818,2016,2016-SOQ-main-10,SOQ-main-10,2016/09/15 00:00:00+00,1,6.3,5.3,1,2.6,3.7,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,SOQ,2016,{2AC80A0B-B511-48B3-9E41-5B0C52AAB5AF},,,,,
-121.942020396,37.041043158,1819,2016,2016-SOQ-main-12,SOQ-main-12,2016/09/13 00:00:00+00,1,15.7,11.7,4,3.2,12.5,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SOQ,2016,{28716E10-1A87-4733-926D-FEB566C83349},,,,,
-121.928686622,37.0476689430001,1820,2016,2016-SOQ-east-13a,SOQ-east-13a,2016/09/12 00:00:00+00,1,7.1,3.7,3.4,0.4,6.8,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SOQ,2016,{F878F37D-58AE-4227-A15D-EEB890349659},,,,,
-121.918968933,37.0795765560001,1821,2016,2016-SOQ-east-16,SOQ-east-16,2016/10/13 00:00:00+00,1,18.3,14.1,5.3,9.2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,SOQ,2016,{AE9B5057-6001-44EB-BF43-B4F590697179},,,,,
-121.93877241,37.045014225,1822,2016,2016-SOQ-west-19,SOQ-west-19,2016/09/12 00:00:00+00,1,9.1,8.7,3.3,5.8,3.3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,SOQ,2016,{EBE552A3-15AD-4F58-B3FC-4FE6D8A173E1},,,,,
-121.950171276,37.0706185870001,1823,2016,2016-SOQ-west-21,SOQ-west-21,2016/09/13 00:00:00+00,1,36.8,35.4,2.8,31.7,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,SOQ,2016,{992646AA-BDE0-44B3-8580-6C6878BE2938},,,,,
-121.904790597,36.977544429,1824,2016,2016-APT-apto-3,APT-apto-3,2016/09/14 00:00:00+00,1,0.7,0,0.7,0,0.7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,APT,2016,{7F124A6E-6183-43DA-BFD9-DD95932D3FAB},,,,,
-121.904908523,37.0040812180001,1825,2016,2016-APT-apto-4,APT-apto-4,2016/09/14 00:00:00+00,1,22.7,20.5,2,14.3,8.4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,APT,2016,{593302D5-30F0-46E8-A7FE-9B7CA8520E40},,,,,
-121.867336253,36.995961304,1826,2016,2016-APT-vale-2,APT-vale-2,2016/09/16 00:00:00+00,1,11.6,4.1,7.5,5.2,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,APT,2016,{CEC91D13-7A6F-49BF-B558-58833E82B9D1},,,,,
-121.868488916,36.997991518,1827,2016,2016-APT-vale-3,APT-vale-3,2016/09/16 00:00:00+00,1,6.6,3.3,3.3,3.3,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,APT,2016,{770AAD1C-BE8A-4EB7-89C6-397264F7023E},,,,,
-121.791038564,37.0151729840001,1828,2016,2016-PAJ-brwn-1,PAJ-brwn-1,2016/09/22 00:00:00+00,1,11.7,2.3,9.4,2.3,9.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,PAJ,2016,{1FF82674-68C6-4CE5-9C9A-963D97F4F4EC},,,,,
-121.783006183,37.0233560770001,1829,2016,2016-PAJ-brwn-2,PAJ-brwn-2,2016/09/19 00:00:00+00,1,6.7,1.9,4.6,0.8,5.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,PAJ,2016,{D6940D9E-8A36-4D75-A841-F01699C8E87E},,,,,
-121.739375087,36.9884002910001,1830,2016,2016-PAJ-cass-3,PAJ-cass-3,2016/09/16 00:00:00+00,1,24.7,22.1,2.6,22.1,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,PAJ,2016,{ED21CB23-83BE-4B6F-AA6F-BB67840FC144},,,,,
-121.803508011,36.9902823940001,1831,2016,2016-PAJ-corr-0,PAJ-corr-0,2016/09/20 00:00:00+00,1,6,0.8,5.2,0.8,5.2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,PAJ,2016,{90EBAAD5-F5F0-448C-B6C9-A39C41FBCD5A},,,,,
-121.805786259,37.002308719,1832,2016,2016-PAJ-corr-1,PAJ-corr-1,2016/09/20 00:00:00+00,1,3.7,0,3.7,0,3.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,PAJ,2016,{7BB6B988-B29D-4EA1-9C32-3A9E7C8A7979},,,,,
-121.811958078,37.01029644,1833,2016,2016-PAJ-corr-3,PAJ-corr-3,2016/09/20 00:00:00+00,1,8.2,0.9,7.3,0.9,7.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,PAJ,2016,{D5DCC923-50FD-476B-B977-9D82054BAED9},,,,,
-121.820286996,37.0324297070001,1834,2016,2016-PAJ-corr-8,PAJ-corr-8,2016/09/19 00:00:00+00,1,21.2,16.4,4.8,16.4,4.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,PAJ,2016,{82140903-70E7-4453-91AD-5522D692FB9F},,,,,
-121.818347605,37.0407985520001,1835,2016,2016-PAJ-corr-9,PAJ-corr-9,2016/09/22 00:00:00+00,1,25.1,18,6.8,16.6,8.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,PAJ,2016,{F8776BDE-2583-4C1A-9456-D1133CC32188},,,,,
-121.807706824,36.852624883,1836,,2016-PAJ-lagoon,PAJ-lagoon,2016/09/29 00:00:00+00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,PAJ,,{6C02FB58-65DF-4FB2-9A25-96C13D6DF3D6},,,,,
-121.904790598,36.977544429,1837,2017,2017-APT-apto-3,APT-apto-3,2017/09/15 00:00:00+00,1,13.1,13,1.1,2.1,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APT,2017,{F802CE74-795F-4910-8D1B-BC747BC6E7BA},,,,,
-121.904908523,37.0040812180001,1838,2017,2017-APT-apto-4,APT-apto-4,2017/09/15 00:00:00+00,1,33.6,30.4,3.4,10.1,23.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APT,2017,{9EE138EB-4EA6-41EC-9474-28CB238873EE},,,,,
-121.906913373,36.9688232980001,1839,,2017-APT-lagoon,APT-lagoon,2017/10/11 00:00:00+00,1,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APT,,{F8DC6970-5F4D-4AEE-B6B1-DD8795BA5F3B},,,,,
-121.867336253,36.995961304,1840,2017,2017-APT-vale-2,APT-vale-2,2017/09/18 00:00:00+00,1,9.5,6.4,2.8,5.1,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APT,2017,{D2CE9D42-EE10-43F9-9560-EC2A0C4798DC},,,,,
-121.868488916,36.997991518,1841,2017,2017-APT-vale-3,APT-vale-3,2017/09/18 00:00:00+00,1,18.5,10.9,7.6,4.9,13.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APT,2017,{256DACA0-5854-4A91-9F40-99679C6140CD},,,,,
-121.790881781,37.015374782,1842,2017,2017-PAJ-brwn-1,PAJ-brwn-1,2017/09/19 00:00:00+00,1,30,23,7,21,9.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{CF86A47A-FFD3-4E4C-9875-781563D9ED18},,,,,
-121.783005738,37.023355311,1843,2017,2017-PAJ-brwn-2,PAJ-brwn-2,2017/09/19 00:00:00+00,1,22.5,20.6,3.2,16.5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{2C6170AD-05C8-48B6-B651-ACE19A866EDB},,,,,
-121.739375087,36.9884002910001,1844,2017,2017-PAJ-cass-3,PAJ-cass-3,2017/09/18 00:00:00+00,1,32.1,26.4,5.8,25.5,6.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{B2F8D7EE-21A0-41C1-AD42-73A9FA8F3AB2},,,,,
-121.80350801,36.9902823940001,1845,2017,2017-PAJ-corr-0,PAJ-corr-0,2017/09/22 00:00:00+00,1,43.6,39.1,5.2,14.1,29.5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{262BFC5D-F558-445A-BC8E-7B41CC7D7CE3},,,,,
-121.805786258,37.0023087180001,1846,2017,2017-PAJ-corr-1,PAJ-corr-1,2017/09/22 00:00:00+00,1,24.8,22,3,14.8,10.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{662CBD9A-2400-498B-97B3-CC47A4B5E298},,,,,
-121.811958077,37.01029644,1847,2017,2017-PAJ-corr-3,PAJ-corr-3,2017/09/19 00:00:00+00,1,30.6,28.9,2.7,16.6,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{CDA0A464-2AAA-4520-BA29-CB1ED1B6CAAC},,,,,
-121.820286996,37.0324297070001,1848,2017,2017-PAJ-corr-8,PAJ-corr-8,2017/09/20 00:00:00+00,1,41.1,30.2,10.2,25.4,15.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{0A886D60-3DA9-472B-967B-212678D85DAB},,,,,
-121.818348926,37.040798641,1849,2017,2017-PAJ-corr-9,PAJ-corr-9,2017/09/20 00:00:00+00,1,42.4,29,6.8,19.7,22.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{F13DF5F6-E4DB-439F-8090-A248EA5B0A38},,,,,
-121.807706824,36.8526248840001,1850,,2017-PAJ-lagoon,PAJ-lagoon,2017/09/29 00:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,,{5098CEBC-330B-404A-BADC-7EFB12621032},,,,,
-121.813938943,37.044906129,1851,2017,2017-PAJ-shng-1,PAJ-shng-1,2017/09/22 00:00:00+00,1,26.6,18.5,8.1,18.5,8.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{C3BDE859-1394-41E8-9B39-9F4FCAD74F7F},,,,,
-121.79955491,37.0444024060001,1852,2017,2017-PAJ-shng-3,PAJ-shng-3,2017/09/20 00:00:00+00,1,24.3,20.3,4,20.3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,PAJ,2017,{1FA8DEDB-1DCE-4550-9B77-22A344994E6C},,,,,
-122.060550142,37.0526281240001,1853,2017,2017-SLR-bean-14a,SLR-bean-14a,2017/09/07 00:00:00+00,1,29.9,27.3,1.4,20.3,9.5,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{B4B200C0-B03E-4369-BF88-CB357225233D},,,,,
-122.033608693,37.0565846970001,1854,2017,2017-SLR-bean-14b,SLR-bean-14b,2017/09/06 00:00:00+00,1,29.6,28.1,1.5,18,11.6,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{E5F3D65E-3BCD-434F-9616-7EED4D9F3982},,,,,
-122.01133001,37.0786957710001,1855,2017,2017-SLR-bean-14c2,SLR-bean-14c2,2017/09/21 00:00:00+00,1,41.7,36.3,5.4,36.3,5.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{5A1A5B07-A20F-4336-8878-70DD72289F1C},,,,,
-122.099639806,37.136301868,1856,2017,2017-SLR-bear-18a,SLR-bear-18a,2017/08/25 00:00:00+00,1,13.5,10.4,3.1,6.6,6.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{24CC0666-A474-4F5A-90ED-E686E2A84019},,,,,
-122.076625325,37.1626828350001,1857,2017,2017-SLR-bear-18b,SLR-bear-18b,2017/08/30 00:00:00+00,1,18.6,12.8,3.4,1.3,17.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{0B102B5A-9B2C-4722-A77E-8F2275669EFD},,,,,
-122.125304156,37.1256215990001,1858,2017,2017-SLR-bldr-17a,SLR-bldr-17a,2017/08/31 00:00:00+00,1,33.9,28.2,6,17.3,16.6,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{599A6385-91B6-4957-8A79-72FFAE5ED28C},,,,,
-122.146532709,37.138820411,1859,2017,2017-SLR-bldr-17b,SLR-bldr-17b,2017/08/31 00:00:00+00,1,50.5,44.9,5.4,41.2,9.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{501A9695-C844-4939-98E4-CE56D44239B7},,,,,
-121.998284378,37.016089263,1860,2017,2017-SLR-bran-21a2,SLR-bran-21a2,2017/08/28 00:00:00+00,1,55,52.1,2.2,45.6,9.4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{5515DF4D-692C-4613-A37E-C245DBD60686},,,,,
-121.979329789,37.0516421770001,1861,2017,2017-SLR-bran-21c,SLR-bran-21c,2017/08/28 00:00:00+00,1,44,39.3,4.5,39.2,4.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{7D6A46F0-A88D-4C5E-A932-2D7584EE7B06},,,,,
-122.079026539,37.0574150910001,1862,2017,2017-SLR-fall-15a,SLR-fall-15a,2017/09/08 00:00:00+00,1,45.5,40.3,5.1,37.8,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{182C10E5-4B22-4655-9F90-43E71C565ED1},,,,,
-122.086105512,37.051597503,1863,2017,2017-SLR-fall-15b,SLR-fall-15b,2017/09/08 00:00:00+00,1,59.3,49.7,9.8,48.4,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{81EFD607-C71F-4D82-922F-28CF0096B945},,,,,
-122.027411434,36.9839355390001,1864,2017,2017-SLR-main-0a,SLR-main-0a,2017/09/27 00:00:00+00,1,7.6,4.8,2.8,0,7.6,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{4F8EB059-46E6-4368-A44B-F25249449146},,,,,
-122.04126841,37.006613875,1865,2017,2017-SLR-main-1,SLR-main-1,2017/09/26 00:00:00+00,1,14,13.5,0.8,0,14,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{1AAC9B01-BF22-4CE3-901A-5B2D7CBA06E3},,,,,
-122.134448816,37.1542364410001,1866,2017,2017-SLR-main-10,SLR-main-10,2017/08/25 00:00:00+00,1,31,31.4,2.2,17.9,13.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{C3C93A7A-0C73-4BE0-A51C-08D69C4006CA},,,,,
-122.138880615,37.173365743,1867,2017,2017-SLR-main-11,SLR-main-11,2017/08/25 00:00:00+00,1,41.5,38.3,2.9,30.9,10.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{43E3BDE1-0FCD-4153-9B91-23EB717C625D},,,,,
-122.147415892,37.200855006,1868,2017,2017-SLR-main-12a,SLR-main-12a,2017/08/24 00:00:00+00,1,62.3,51.8,10.5,51.8,10.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{B4EA61B0-40AA-4880-88F8-AD4B46FCC02B},,,,,
-122.140956865,37.2120753340001,1869,2017,2017-SLR-main-12b,SLR-main-12b,2017/08/24 00:00:00+00,1,117.1,87.5,29.6,87.5,29.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{9A273DE1-CC45-453D-9E3E-AB20D0DF8F66},,,,,
-122.052307432,37.0141826830001,1870,2017,2017-SLR-main-2a,SLR-main-2a,2017/09/27 00:00:00+00,1,22.9,20.9,2,2.8,20.1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{15526AE2-586E-4B53-8A42-9ED5DAE298D5},,,,,
-122.070912499,37.0421101540001,1871,2017,2017-SLR-main-4,SLR-main-4,2017/09/26 00:00:00+00,1,19.9,18.7,1.2,6.5,13.5,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{B8894661-4785-4B97-B00F-7792E9449642},,,,,
-122.074861636,37.056843719,1872,2017,2017-SLR-main-6,SLR-main-6,2017/08/29 00:00:00+00,1,8.2,6.8,1.4,4.3,3.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{5A6AF531-6A1B-4BED-8EBE-C6CBD879682B},,,,,
-122.104038011,37.106837592,1873,2017,2017-SLR-main-8,SLR-main-8,2017/08/29 00:00:00+00,1,8.6,8.1,0.2,4.7,3.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{1A133E2C-BECB-49CC-9510-E5AC0F607E51},,,,,
-122.119096786,37.1206429900001,1874,2017,2017-SLR-main-9,SLR-main-9,2017/09/25 00:00:00+00,1,8.6,8.1,0.2,4.7,3.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{FCD291AB-E1C2-487D-9C75-E76DA0995484},,,,,
-122.076741114,37.087103074,1875,2017,2017-SLR-newl-16,SLR-newl-16,2017/09/07 00:00:00+00,1,26.9,27,0.4,9.9,16.9,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SLR,2017,{569D467A-8252-4D7F-A43C-1220BFFE84DE},,,,,
